rank,priority_band,priority_rationale,action_class,instrument_uri,instrument_label,component_uri,component_label,doc_family,current_reachable_urls,current_blocked_urls,suggested_source_target,recommended_action,status,live_candidate_urls_by_family,has_live_candidates,needs_link_replacement,needs_component_specific_upgrade,next_step
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739819955334025,Anatomage Science Table,pmsr:/COM1786054978466132000,Anatomage Science Table Actuator,Anatomy Table and 3D Simulation,https://www.anatomage.com/table/,https://www.inacsl.org/healthcare-simulation-standards/ (404; HTTPError 404: Not Found),"Anatomage model documentation (Table/Clinical/Vet), technical specifications, and support articles that mention hardware modules.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.anatomage.com/table/ | https://www.anatomage.com/contact/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739819955334025,Anatomage Science Table,pmsr:/COM1786054978466127000,Anatomage Science Table Detector,Anatomy Table and 3D Simulation,https://www.anatomage.com/table/,https://www.inacsl.org/healthcare-simulation-standards/ (404; HTTPError 404: Not Found),"Anatomage model documentation (Table/Clinical/Vet), technical specifications, and support articles that mention hardware modules.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.anatomage.com/table/ | https://www.anatomage.com/contact/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739819599670195,Anatomage Small Tablet,pmsr:/COM1786054978466145000,Anatomage Small Tablet Actuator,Anatomy Table and 3D Simulation,https://www.anatomage.com/table/,https://www.inacsl.org/healthcare-simulation-standards/ (404; HTTPError 404: Not Found),"Anatomage model documentation (Table/Clinical/Vet), technical specifications, and support articles that mention hardware modules.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.anatomage.com/table/ | https://www.anatomage.com/contact/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739819599670195,Anatomage Small Tablet,pmsr:/COM1786054978466141000,Anatomage Small Tablet Detector,Anatomy Table and 3D Simulation,https://www.anatomage.com/table/,https://www.inacsl.org/healthcare-simulation-standards/ (404; HTTPError 404: Not Found),"Anatomage model documentation (Table/Clinical/Vet), technical specifications, and support articles that mention hardware modules.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.anatomage.com/table/ | https://www.anatomage.com/contact/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739452063713965,Anatomage Table Simulator,pmsr:/COM1786054978466157000,Anatomage Table Simulator Actuator,Anatomy Table and 3D Simulation,https://www.anatomage.com/table/,https://www.inacsl.org/healthcare-simulation-standards/ (404; HTTPError 404: Not Found),"Anatomage model documentation (Table/Clinical/Vet), technical specifications, and support articles that mention hardware modules.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.anatomage.com/table/ | https://www.anatomage.com/contact/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739452063713965,Anatomage Table Simulator,pmsr:/COM1786054978466154000,Anatomage Table Simulator Detector,Anatomy Table and 3D Simulation,https://www.anatomage.com/table/,https://www.inacsl.org/healthcare-simulation-standards/ (404; HTTPError 404: Not Found),"Anatomage model documentation (Table/Clinical/Vet), technical specifications, and support articles that mention hardware modules.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.anatomage.com/table/ | https://www.anatomage.com/contact/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739819868350395,Anatomage Vet Table,pmsr:/COM1786054978466170000,Anatomage Vet Table Actuator,Anatomy Table and 3D Simulation,https://www.anatomage.com/table/,https://www.inacsl.org/healthcare-simulation-standards/ (404; HTTPError 404: Not Found),"Anatomage model documentation (Table/Clinical/Vet), technical specifications, and support articles that mention hardware modules.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.anatomage.com/table/ | https://www.anatomage.com/contact/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739819868350395,Anatomage Vet Table,pmsr:/COM1786054978466167000,Anatomage Vet Table Detector,Anatomy Table and 3D Simulation,https://www.anatomage.com/table/,https://www.inacsl.org/healthcare-simulation-standards/ (404; HTTPError 404: Not Found),"Anatomage model documentation (Table/Clinical/Vet), technical specifications, and support articles that mention hardware modules.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.anatomage.com/table/ | https://www.anatomage.com/contact/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739878730369725,Body Interact Simulator,pmsr:/COM1786054978466212000,Body Interact Simulator Actuator,Virtual Patient and Digital Simulation,https://www.ssih.org/,"https://support.bodyinteract.com/ (None; URLError: [Errno 8] nodename nor servname provided, or not known)",Platform-specific technical and integration docs that enumerate sensing/interaction components.,"Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://bodyinteract.com/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739878730369725,Body Interact Simulator,pmsr:/COM1786054978466208000,Body Interact Simulator Detector,Virtual Patient and Digital Simulation,https://www.ssih.org/,"https://support.bodyinteract.com/ (None; URLError: [Errno 8] nodename nor servname provided, or not known)",Platform-specific technical and integration docs that enumerate sensing/interaction components.,"Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://bodyinteract.com/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739301189412025,CAD-CAM System,pmsr:/COM1786054978466256000,CAD-CAM System Actuator,Dental and Oral Scanning Systems,https://support.3shape.com/ | https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,,"3Shape/Medit model-specific manuals, scanner technical data sheets, calibration and accessory documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.3shape.com/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739301189412025,CAD-CAM System,pmsr:/COM1786054978466252000,CAD-CAM System Detector,Dental and Oral Scanning Systems,https://support.3shape.com/ | https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,,"3Shape/Medit model-specific manuals, scanner technical data sheets, calibration and accessory documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.3shape.com/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739288499528465,Chison Cbit-9 Stationary Ultrasound,pmsr:/COM1786054978466332000,Chison Cbit-9 Stationary Ultrasound Actuator,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739288499528465,Chison Cbit-9 Stationary Ultrasound,pmsr:/COM1786054978466328000,Chison Cbit-9 Stationary Ultrasound Detector,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739288006994165,Diagnostic Imaging Simulator,pmsr:/COM1786054978466364000,Diagnostic Imaging Simulator Actuator,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739288006994165,Diagnostic Imaging Simulator,pmsr:/COM1786054978466360000,Diagnostic Imaging Simulator Detector,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739288153666735,Diagnostic Ultrasound,pmsr:/COM1786054978466395000,Diagnostic Ultrasound Actuator,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739288153666735,Diagnostic Ultrasound,pmsr:/COM1786054978466392000,Diagnostic Ultrasound Detector,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739300958884615,Imaging,pmsr:/COM1786054978466538000,Imaging Actuator,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739300958884615,Imaging,pmsr:/COM1786054978466531000,Imaging Detector,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739821032633525,Monitoring Virtual Simulator,pmsr:/COM1786054978466859000,Monitoring Virtual Simulator Actuator,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739821032633525,Monitoring Virtual Simulator,pmsr:/COM1786054978466854000,Monitoring Virtual Simulator Detector,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1740087575777435,Patient Monitor Simulator,pmsr:/COM1786054978466953000,Patient Monitor Simulator Actuator,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1740087575777435,Patient Monitor Simulator,pmsr:/COM1786054978466941000,Patient Monitor Simulator Detector,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739288566447555,Portable Ultrasound,pmsr:/COM1786054978467094000,Portable Ultrasound Actuator,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739288566447555,Portable Ultrasound,pmsr:/COM1786054978467089000,Portable Ultrasound Detector,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739878788687655,Sophia Body Interact AI Assistant,pmsr:/COM1786054978467273000,Sophia Body Interact AI Assistant Actuator,Virtual Patient and Digital Simulation,https://www.ssih.org/,"https://support.bodyinteract.com/ (None; URLError: [Errno 8] nodename nor servname provided, or not known)",Platform-specific technical and integration docs that enumerate sensing/interaction components.,"Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://bodyinteract.com/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739878788687655,Sophia Body Interact AI Assistant,pmsr:/COM1786054978467268000,Sophia Body Interact AI Assistant Detector,Virtual Patient and Digital Simulation,https://www.ssih.org/,"https://support.bodyinteract.com/ (None; URLError: [Errno 8] nodename nor servname provided, or not known)",Platform-specific technical and integration docs that enumerate sensing/interaction components.,"Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://bodyinteract.com/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739288428472235,Ultrasound,pmsr:/COM1786054978467343000,Ultrasound Actuator,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739288428472235,Ultrasound,pmsr:/COM1786054978467339000,Ultrasound Detector,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739288297796655,Vascular Access Ultrasound Simulator,pmsr:/COM1786054978467440000,Vascular Access Ultrasound Simulator Actuator,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739288297796655,Vascular Access Ultrasound Simulator,pmsr:/COM1786054978467435000,Vascular Access Ultrasound Simulator Detector,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:VirtualMedicalSimulator,Virtual Medical Simulator,pmsr:/COM1786054978467488000,Virtual Medical Simulator Actuator,Virtual Patient and Digital Simulation,https://www.ssih.org/,"https://support.bodyinteract.com/ (None; URLError: [Errno 8] nodename nor servname provided, or not known)",Platform-specific technical and integration docs that enumerate sensing/interaction components.,"Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://bodyinteract.com/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:VirtualMedicalSimulator,Virtual Medical Simulator,pmsr:/COM1786054978467484000,Virtual Medical Simulator Detector,Virtual Patient and Digital Simulation,https://www.ssih.org/,"https://support.bodyinteract.com/ (None; URLError: [Errno 8] nodename nor servname provided, or not known)",Platform-specific technical and integration docs that enumerate sensing/interaction components.,"Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://bodyinteract.com/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739451831725785,Virtual Patient Anatomy Simulator,pmsr:/COM1786054978467513000,Virtual Patient Anatomy Simulator Actuator,Virtual Patient and Digital Simulation,https://www.ssih.org/,"https://support.bodyinteract.com/ (None; URLError: [Errno 8] nodename nor servname provided, or not known)",Platform-specific technical and integration docs that enumerate sensing/interaction components.,"Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://bodyinteract.com/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739451831725785,Virtual Patient Anatomy Simulator,pmsr:/COM1786054978467508000,Virtual Patient Anatomy Simulator Detector,Virtual Patient and Digital Simulation,https://www.ssih.org/,"https://support.bodyinteract.com/ (None; URLError: [Errno 8] nodename nor servname provided, or not known)",Platform-specific technical and integration docs that enumerate sensing/interaction components.,"Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://bodyinteract.com/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739488340413085,Virtual Patient Interaction Simulator,pmsr:/COM1786054978467538000,Virtual Patient Interaction Simulator Actuator,Virtual Patient and Digital Simulation,https://www.ssih.org/,"https://support.bodyinteract.com/ (None; URLError: [Errno 8] nodename nor servname provided, or not known)",Platform-specific technical and integration docs that enumerate sensing/interaction components.,"Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://bodyinteract.com/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739488340413085,Virtual Patient Interaction Simulator,pmsr:/COM1786054978467534000,Virtual Patient Interaction Simulator Detector,Virtual Patient and Digital Simulation,https://www.ssih.org/,"https://support.bodyinteract.com/ (None; URLError: [Errno 8] nodename nor servname provided, or not known)",Platform-specific technical and integration docs that enumerate sensing/interaction components.,"Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://bodyinteract.com/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
4,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,pmsr:/INS1739402230863265,Blood Pressure Measurement Simulator,pmsr:/COM1786054978466194000,Blood Pressure Measurement Simulator Detector,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.
5,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,pmsr:/INS1739402230863265,Blood Pressure Measurement Simulator,pmsr:/COM1786054978466198000,Blood Pressure Measurement Simulator Actuator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.
18,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,pmsr:/INS1739404158691525,Ear Irrigation Simulator,pmsr:/COM1786054978466408000,Ear Irrigation Simulator Detector,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.
19,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,pmsr:/INS1739404158691525,Ear Irrigation Simulator,pmsr:/COM1786054978466412000,Ear Irrigation Simulator Actuator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.
,,,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,uberon:0004535,,pmsr:/COM1738095221724775,Shock Link Monitor  -- CB:EMPTY,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.
