instrument_uri,instrument_label,doc_family,threshold_category,domain_of_concern,proposed_component_uri,proposed_component_label,evidence_level,primary_evidence_url,secondary_evidence_url,tertiary_evidence_url,evidence_note
pmsr:/INS1739287640585765,Rectal Examination Simulator,Procedure Trainers and Skills Simulators,HIGH_MANNEQUIN_PROCEDURE,IV_VASCULAR_ACCESS,pmsr:/COM926231690af4490a4,Rectal Examination Simulator Venous Flashback Detector,instrument-specific,https://www.nascohealthcare.com/news-and-events/local-events-news/,https://limbsandthings.com/us/support/,https://www.cdc.gov/infection-control/,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739287640585765,Rectal Examination Simulator,Procedure Trainers and Skills Simulators,HIGH_MANNEQUIN_PROCEDURE,GENERAL_SIMULATION_OTHER,pmsr:/COM9ffe27a9e36b56690,Rectal Examination Simulator Procedure Completion Detector,instrument-specific,https://www.nascohealthcare.com/news-and-events/local-events-news/,https://limbsandthings.com/us/support/,https://www.cdc.gov/infection-control/,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739287640585765,Rectal Examination Simulator,Procedure Trainers and Skills Simulators,HIGH_MANNEQUIN_PROCEDURE,AIRWAY_RESPIRATORY,pmsr:/COM9b0a625fabd3fd029,Rectal Examination Simulator Ventilation Flow Detector,instrument-specific,https://www.nascohealthcare.com/news-and-events/local-events-news/,https://limbsandthings.com/us/support/,https://www.cdc.gov/infection-control/,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739402477829135,Rectal Medicine Administration Simulator,Procedure Trainers and Skills Simulators,HIGH_MANNEQUIN_PROCEDURE,GENERAL_SIMULATION_OTHER,pmsr:/COM9a57fbd9dc7e5f714,Rectal Medicine Administration Simulator Interaction Event Detector,family-level-curated,https://limbsandthings.com/us/support/,https://limbsandthings.com/us/support/,https://www.cdc.gov/infection-control/,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739402477829135,Rectal Medicine Administration Simulator,Procedure Trainers and Skills Simulators,HIGH_MANNEQUIN_PROCEDURE,AIRWAY_RESPIRATORY,pmsr:/COM96f52833f2533fe79,Rectal Medicine Administration Simulator Airway Pressure Detector,family-level-curated,https://limbsandthings.com/us/support/,https://limbsandthings.com/us/support/,https://www.cdc.gov/infection-control/,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739402477829135,Rectal Medicine Administration Simulator,Procedure Trainers and Skills Simulators,HIGH_MANNEQUIN_PROCEDURE,CARDIOVASCULAR_HEMODYNAMIC,pmsr:/COM91c22e7c1293ba759,Rectal Medicine Administration Simulator Pulse Rate Detector,family-level-curated,https://limbsandthings.com/us/support/,https://limbsandthings.com/us/support/,https://www.cdc.gov/infection-control/,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739402477829135,Rectal Medicine Administration Simulator,Procedure Trainers and Skills Simulators,HIGH_MANNEQUIN_PROCEDURE,PROCEDURAL_FORCE_PRESSURE,pmsr:/COM98d1a2dc5f00f99d6,Rectal Medicine Administration Simulator Applied Force Detector,family-level-curated,https://limbsandthings.com/us/support/,https://limbsandthings.com/us/support/,https://www.cdc.gov/infection-control/,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739402477829135,Rectal Medicine Administration Simulator,Procedure Trainers and Skills Simulators,HIGH_MANNEQUIN_PROCEDURE,IV_VASCULAR_ACCESS,pmsr:/COM97ada8062e60b4897,Rectal Medicine Administration Simulator Venous Flashback Detector,family-level-curated,https://limbsandthings.com/us/support/,https://limbsandthings.com/us/support/,https://www.cdc.gov/infection-control/,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739402477829135,Rectal Medicine Administration Simulator,Procedure Trainers and Skills Simulators,HIGH_MANNEQUIN_PROCEDURE,GENERAL_SIMULATION_OTHER,pmsr:/COM9a4ee6fd9055b152a,Rectal Medicine Administration Simulator Procedure Completion Detector,family-level-curated,https://limbsandthings.com/us/support/,https://limbsandthings.com/us/support/,https://www.cdc.gov/infection-control/,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739402477829135,Rectal Medicine Administration Simulator,Procedure Trainers and Skills Simulators,HIGH_MANNEQUIN_PROCEDURE,AIRWAY_RESPIRATORY,pmsr:/COM959faf819b96a63f8,Rectal Medicine Administration Simulator Ventilation Flow Detector,family-level-curated,https://limbsandthings.com/us/support/,https://limbsandthings.com/us/support/,https://www.cdc.gov/infection-control/,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739392275798255,ResusciAnne DAE Simulator,Resuscitation and Mannequin Platforms,HIGH_MANNEQUIN_PROCEDURE,CARDIOVASCULAR_HEMODYNAMIC,pmsr:/COM9960da7692e99bb20,ResusciAnne DAE Simulator Pulse Rate Detector,instrument-specific,https://laerdal.com/us/products/simulation-training/,https://laerdal.force.com/HelpCenter/s/,https://cpr.heart.org/en/resuscitation-science/cpr-and-ecc-guidelines,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739392275798255,ResusciAnne DAE Simulator,Resuscitation and Mannequin Platforms,HIGH_MANNEQUIN_PROCEDURE,AIRWAY_RESPIRATORY,pmsr:/COM9d7d66aa366c4f494,ResusciAnne DAE Simulator Airway Pressure Detector,instrument-specific,https://laerdal.com/us/products/simulation-training/,https://laerdal.force.com/HelpCenter/s/,https://cpr.heart.org/en/resuscitation-science/cpr-and-ecc-guidelines,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739392275798255,ResusciAnne DAE Simulator,Resuscitation and Mannequin Platforms,HIGH_MANNEQUIN_PROCEDURE,PROCEDURAL_FORCE_PRESSURE,pmsr:/COM978fc96aff163d1e0,ResusciAnne DAE Simulator Applied Force Detector,instrument-specific,https://laerdal.com/us/products/simulation-training/,https://laerdal.force.com/HelpCenter/s/,https://cpr.heart.org/en/resuscitation-science/cpr-and-ecc-guidelines,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739392275798255,ResusciAnne DAE Simulator,Resuscitation and Mannequin Platforms,HIGH_MANNEQUIN_PROCEDURE,IV_VASCULAR_ACCESS,pmsr:/COM9caaedbf5138894bd,ResusciAnne DAE Simulator Venous Flashback Detector,instrument-specific,https://laerdal.com/us/products/simulation-training/,https://laerdal.force.com/HelpCenter/s/,https://cpr.heart.org/en/resuscitation-science/cpr-and-ecc-guidelines,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739392275798255,ResusciAnne DAE Simulator,Resuscitation and Mannequin Platforms,HIGH_MANNEQUIN_PROCEDURE,CARDIOVASCULAR_HEMODYNAMIC,pmsr:/COM9816d24c0c74717d4,ResusciAnne DAE Simulator ECG Rhythm Detector,instrument-specific,https://laerdal.com/us/products/simulation-training/,https://laerdal.force.com/HelpCenter/s/,https://cpr.heart.org/en/resuscitation-science/cpr-and-ecc-guidelines,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739392275798255,ResusciAnne DAE Simulator,Resuscitation and Mannequin Platforms,HIGH_MANNEQUIN_PROCEDURE,AIRWAY_RESPIRATORY,pmsr:/COM982078f1834da2585,ResusciAnne DAE Simulator Ventilation Flow Detector,instrument-specific,https://laerdal.com/us/products/simulation-training/,https://laerdal.force.com/HelpCenter/s/,https://cpr.heart.org/en/resuscitation-science/cpr-and-ecc-guidelines,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739392275798255,ResusciAnne DAE Simulator,Resuscitation and Mannequin Platforms,HIGH_MANNEQUIN_PROCEDURE,PROCEDURAL_FORCE_PRESSURE,pmsr:/COM9d29656bc6a4d0a1a,ResusciAnne DAE Simulator Compression Depth Detector,instrument-specific,https://laerdal.com/us/products/simulation-training/,https://laerdal.force.com/HelpCenter/s/,https://cpr.heart.org/en/resuscitation-science/cpr-and-ecc-guidelines,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739452868256965,SimSleeves Lymphedema Simulator,General Medical Device Governance,HIGH_MANNEQUIN_PROCEDURE,EDEMA_TISSUE_VOLUME,pmsr:/COM9619086d7bbcc9226,SimSleeves Lymphedema Simulator Tissue Volume Change Detector,family-level-curated,https://www.iso.org/standard/72704.html,https://www.iso.org/standard/72704.html,https://webstore.iec.ch/publication/67072,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739452868256965,SimSleeves Lymphedema Simulator,General Medical Device Governance,HIGH_MANNEQUIN_PROCEDURE,AIRWAY_RESPIRATORY,pmsr:/COM99a70c66f3516daf8,SimSleeves Lymphedema Simulator Airway Pressure Detector,family-level-curated,https://www.iso.org/standard/72704.html,https://www.iso.org/standard/72704.html,https://webstore.iec.ch/publication/67072,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739452868256965,SimSleeves Lymphedema Simulator,General Medical Device Governance,HIGH_MANNEQUIN_PROCEDURE,CARDIOVASCULAR_HEMODYNAMIC,pmsr:/COM91cf267dc92161336,SimSleeves Lymphedema Simulator Pulse Rate Detector,family-level-curated,https://www.iso.org/standard/72704.html,https://www.iso.org/standard/72704.html,https://webstore.iec.ch/publication/67072,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739452868256965,SimSleeves Lymphedema Simulator,General Medical Device Governance,HIGH_MANNEQUIN_PROCEDURE,PROCEDURAL_FORCE_PRESSURE,pmsr:/COM9f5958f6ad98f1a7c,SimSleeves Lymphedema Simulator Applied Force Detector,family-level-curated,https://www.iso.org/standard/72704.html,https://www.iso.org/standard/72704.html,https://webstore.iec.ch/publication/67072,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739452868256965,SimSleeves Lymphedema Simulator,General Medical Device Governance,HIGH_MANNEQUIN_PROCEDURE,IV_VASCULAR_ACCESS,pmsr:/COM9d8c291695893b5e6,SimSleeves Lymphedema Simulator Venous Flashback Detector,family-level-curated,https://www.iso.org/standard/72704.html,https://www.iso.org/standard/72704.html,https://webstore.iec.ch/publication/67072,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739452868256965,SimSleeves Lymphedema Simulator,General Medical Device Governance,HIGH_MANNEQUIN_PROCEDURE,EDEMA_TISSUE_VOLUME,pmsr:/COM9cfc99b1c5027da1a,SimSleeves Lymphedema Simulator Pitting Response Detector,family-level-curated,https://www.iso.org/standard/72704.html,https://www.iso.org/standard/72704.html,https://webstore.iec.ch/publication/67072,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739452868256965,SimSleeves Lymphedema Simulator,General Medical Device Governance,HIGH_MANNEQUIN_PROCEDURE,AIRWAY_RESPIRATORY,pmsr:/COM97edd30ae5b4d72f6,SimSleeves Lymphedema Simulator Ventilation Flow Detector,family-level-curated,https://www.iso.org/standard/72704.html,https://www.iso.org/standard/72704.html,https://webstore.iec.ch/publication/67072,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739452783104705,Skin Care Procedure Simulator,General Medical Device Governance,MEDIUM_MANNEQUIN_PROCEDURE,GENERAL_SIMULATION_OTHER,pmsr:/COM9a01236aef7b529fc,Skin Care Procedure Simulator Interaction Event Detector,family-level-curated,https://www.iso.org/standard/72704.html,https://www.iso.org/standard/72704.html,https://webstore.iec.ch/publication/67072,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739452783104705,Skin Care Procedure Simulator,General Medical Device Governance,MEDIUM_MANNEQUIN_PROCEDURE,AIRWAY_RESPIRATORY,pmsr:/COM91894acc6f27faaa5,Skin Care Procedure Simulator Airway Pressure Detector,family-level-curated,https://www.iso.org/standard/72704.html,https://www.iso.org/standard/72704.html,https://webstore.iec.ch/publication/67072,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739452783104705,Skin Care Procedure Simulator,General Medical Device Governance,MEDIUM_MANNEQUIN_PROCEDURE,CARDIOVASCULAR_HEMODYNAMIC,pmsr:/COM90337644b97730531,Skin Care Procedure Simulator Pulse Rate Detector,family-level-curated,https://www.iso.org/standard/72704.html,https://www.iso.org/standard/72704.html,https://webstore.iec.ch/publication/67072,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739401836683455,Stomach Bag Maintenance Simulator,Procedure Trainers and Skills Simulators,MEDIUM_MANNEQUIN_PROCEDURE,AIRWAY_RESPIRATORY,pmsr:/COM9c287c422efac4ec7,Stomach Bag Maintenance Simulator Airway Pressure Detector,instrument-specific,https://www.nascohealthcare.com/online-orders-terms-and-conditions-of-sale/,https://limbsandthings.com/us/support/,https://www.cdc.gov/infection-control/,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739401836683455,Stomach Bag Maintenance Simulator,Procedure Trainers and Skills Simulators,MEDIUM_MANNEQUIN_PROCEDURE,CARDIOVASCULAR_HEMODYNAMIC,pmsr:/COM9e085978ccb06b563,Stomach Bag Maintenance Simulator Pulse Rate Detector,instrument-specific,https://www.nascohealthcare.com/online-orders-terms-and-conditions-of-sale/,https://limbsandthings.com/us/support/,https://www.cdc.gov/infection-control/,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739401836683455,Stomach Bag Maintenance Simulator,Procedure Trainers and Skills Simulators,MEDIUM_MANNEQUIN_PROCEDURE,PROCEDURAL_FORCE_PRESSURE,pmsr:/COM955935d04dca458a5,Stomach Bag Maintenance Simulator Applied Force Detector,instrument-specific,https://www.nascohealthcare.com/online-orders-terms-and-conditions-of-sale/,https://limbsandthings.com/us/support/,https://www.cdc.gov/infection-control/,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739301891301765,Suture Simulator,Procedure Trainers and Skills Simulators,MEDIUM_MANNEQUIN_PROCEDURE,GENERAL_SIMULATION_OTHER,pmsr:/COM9890c704291e28d1f,Suture Simulator Interaction Event Detector,instrument-specific,https://www.nascohealthcare.com/,https://limbsandthings.com/us/support/,https://www.cdc.gov/infection-control/,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739301891301765,Suture Simulator,Procedure Trainers and Skills Simulators,MEDIUM_MANNEQUIN_PROCEDURE,AIRWAY_RESPIRATORY,pmsr:/COM959ccc3368e3f5620,Suture Simulator Airway Pressure Detector,instrument-specific,https://www.nascohealthcare.com/,https://limbsandthings.com/us/support/,https://www.cdc.gov/infection-control/,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739301891301765,Suture Simulator,Procedure Trainers and Skills Simulators,MEDIUM_MANNEQUIN_PROCEDURE,CARDIOVASCULAR_HEMODYNAMIC,pmsr:/COM9345ec3757a135c9d,Suture Simulator Pulse Rate Detector,instrument-specific,https://www.nascohealthcare.com/,https://limbsandthings.com/us/support/,https://www.cdc.gov/infection-control/,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739288428472235,Ultrasound,Point-of-Care Ultrasound and Imaging,IMAGING_TABLE,IMAGING_ANATOMY_SPATIAL,pmsr:/COM9588e6e7b70b89a74,Ultrasound Probe Contact Detector,instrument-specific,https://www.chison.com/products/,https://www.chison.com/products/,https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739401657491675,Urine Bag Maintenance Simulator,Procedure Trainers and Skills Simulators,MEDIUM_MANNEQUIN_PROCEDURE,GENERAL_SIMULATION_OTHER,pmsr:/COM9426af93ae62fab70,Urine Bag Maintenance Simulator Interaction Event Detector,instrument-specific,https://www.nascohealthcare.com/online-orders-terms-and-conditions-of-sale/,https://limbsandthings.com/us/support/,https://www.cdc.gov/infection-control/,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739401657491675,Urine Bag Maintenance Simulator,Procedure Trainers and Skills Simulators,MEDIUM_MANNEQUIN_PROCEDURE,AIRWAY_RESPIRATORY,pmsr:/COM980e56f22300513df,Urine Bag Maintenance Simulator Airway Pressure Detector,instrument-specific,https://www.nascohealthcare.com/online-orders-terms-and-conditions-of-sale/,https://limbsandthings.com/us/support/,https://www.cdc.gov/infection-control/,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739401657491675,Urine Bag Maintenance Simulator,Procedure Trainers and Skills Simulators,MEDIUM_MANNEQUIN_PROCEDURE,CARDIOVASCULAR_HEMODYNAMIC,pmsr:/COM96422618712037a36,Urine Bag Maintenance Simulator Pulse Rate Detector,instrument-specific,https://www.nascohealthcare.com/online-orders-terms-and-conditions-of-sale/,https://limbsandthings.com/us/support/,https://www.cdc.gov/infection-control/,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739402585415785,Vaginal Medicine Administration Simulator,General Medical Device Governance,MEDIUM_MANNEQUIN_PROCEDURE,GENERAL_SIMULATION_OTHER,pmsr:/COM966811d1a69c6d18e,Vaginal Medicine Administration Simulator Interaction Event Detector,instrument-specific,https://www.fda.gov/medsun-medical-product-safety-network,https://www.iso.org/standard/72704.html,https://webstore.iec.ch/publication/67072,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739402585415785,Vaginal Medicine Administration Simulator,General Medical Device Governance,MEDIUM_MANNEQUIN_PROCEDURE,AIRWAY_RESPIRATORY,pmsr:/COM998c1e25534301edf,Vaginal Medicine Administration Simulator Airway Pressure Detector,instrument-specific,https://www.fda.gov/medsun-medical-product-safety-network,https://www.iso.org/standard/72704.html,https://webstore.iec.ch/publication/67072,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739402585415785,Vaginal Medicine Administration Simulator,General Medical Device Governance,MEDIUM_MANNEQUIN_PROCEDURE,CARDIOVASCULAR_HEMODYNAMIC,pmsr:/COM92c9f95202c7e7c2b,Vaginal Medicine Administration Simulator Pulse Rate Detector,instrument-specific,https://www.fda.gov/medsun-medical-product-safety-network,https://www.iso.org/standard/72704.html,https://webstore.iec.ch/publication/67072,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739302175458785,Vascular Access Simulator,Procedure Trainers and Skills Simulators,MEDIUM_MANNEQUIN_PROCEDURE,GENERAL_SIMULATION_OTHER,pmsr:/COM9f6f9ae07599d51ff,Vascular Access Simulator Interaction Event Detector,family-level-curated,https://limbsandthings.com/us/support/,https://limbsandthings.com/us/support/,https://www.cdc.gov/infection-control/,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739302175458785,Vascular Access Simulator,Procedure Trainers and Skills Simulators,MEDIUM_MANNEQUIN_PROCEDURE,AIRWAY_RESPIRATORY,pmsr:/COM9a1ebe275b2fdc00c,Vascular Access Simulator Airway Pressure Detector,family-level-curated,https://limbsandthings.com/us/support/,https://limbsandthings.com/us/support/,https://www.cdc.gov/infection-control/,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739302175458785,Vascular Access Simulator,Procedure Trainers and Skills Simulators,MEDIUM_MANNEQUIN_PROCEDURE,CARDIOVASCULAR_HEMODYNAMIC,pmsr:/COM98c0899e98cf33fab,Vascular Access Simulator Pulse Rate Detector,family-level-curated,https://limbsandthings.com/us/support/,https://limbsandthings.com/us/support/,https://www.cdc.gov/infection-control/,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739288297796655,Vascular Access Ultrasound Simulator,Point-of-Care Ultrasound and Imaging,IMAGING_TABLE,IMAGING_ANATOMY_SPATIAL,pmsr:/COM926891c43f0462ad6,Vascular Access Ultrasound Simulator Probe Contact Detector,family-level-curated,https://www.chison.com/products/,https://www.chison.com/products/,https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739303008518495,Ventilator Care Simulator,General Medical Device Governance,MEDIUM_MANNEQUIN_PROCEDURE,IV_VASCULAR_ACCESS,pmsr:/COM96138da5794e7bc8b,Ventilator Care Simulator Venous Flashback Detector,family-level-curated,https://www.iso.org/standard/72704.html,https://www.iso.org/standard/72704.html,https://webstore.iec.ch/publication/67072,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739303008518495,Ventilator Care Simulator,General Medical Device Governance,MEDIUM_MANNEQUIN_PROCEDURE,AIRWAY_RESPIRATORY,pmsr:/COM95ba0875fb0e99ffa,Ventilator Care Simulator Airway Pressure Detector,family-level-curated,https://www.iso.org/standard/72704.html,https://www.iso.org/standard/72704.html,https://webstore.iec.ch/publication/67072,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
pmsr:/INS1739303008518495,Ventilator Care Simulator,General Medical Device Governance,MEDIUM_MANNEQUIN_PROCEDURE,CARDIOVASCULAR_HEMODYNAMIC,pmsr:/COM9b55943467355f1e1,Ventilator Care Simulator Pulse Rate Detector,family-level-curated,https://www.iso.org/standard/72704.html,https://www.iso.org/standard/72704.html,https://webstore.iec.ch/publication/67072,Family/instrument documentation used as detector plausibility evidence; needs model-specific confirmation before production publish.
