rank,priority_band,priority_rationale,action_class,instrument_uri,instrument_label,component_uri,component_label,doc_family,current_reachable_urls,current_blocked_urls,suggested_source_target,recommended_action,status,live_candidate_urls_by_family,has_live_candidates,needs_link_replacement,needs_component_specific_upgrade,next_step,deepscan_pages_checked,deepscan_best_url,deepscan_best_snippet,deepscan_score,deepscan_verdict,deepscan_reason,v3_strict_verdict,v3_strict_reason
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739288499528465,Chison Cbit-9 Stationary Ultrasound,pmsr:/COM1786054978466328000,Chison Cbit-9 Stationary Ultrasound Detector,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,16,https://www.chison.com/products/,al scientific research global users social responsibility 3d virtual showroom specialties chison hub blog clinical insights global care stories news contact us contact us service&support join us en cn es mx register home products cart-based,10,VERIFIED_EXPLICIT_CANDIDATE,Strong lexical and sensor/context match found on reachable candidate page.,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Demoted from weak explicit candidate due to missing exact phrase/type evidence in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739288006994165,Diagnostic Imaging Simulator,pmsr:/COM1786054978466364000,Diagnostic Imaging Simulator Actuator,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,16,https://www.chison.com/b-w-ultrasound/eco-2.html,"d machine is a cost-effective ultrasound system designed to provide accurate and reliable diagnostic imaging. combining excellent image quality, intuitive operation, and dependable performance, it helps healthcare professionals improve diag",7,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739288006994165,Diagnostic Imaging Simulator,pmsr:/COM1786054978466360000,Diagnostic Imaging Simulator Detector,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,16,https://www.chison.com/b-w-ultrasound/eco-2.html,"d machine is a cost-effective ultrasound system designed to provide accurate and reliable diagnostic imaging. combining excellent image quality, intuitive operation, and dependable performance, it helps healthcare professionals improve diag",7,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739288153666735,Diagnostic Ultrasound,pmsr:/COM1786054978466395000,Diagnostic Ultrasound Actuator,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,16,https://www.chison.com/b-w-ultrasound/eco-2.html,"d machine is a cost-effective ultrasound system designed to provide accurate and reliable diagnostic imaging. combining excellent image quality, intuitive operation, and dependable performance, it helps healthcare professionals improve diag",7,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739288153666735,Diagnostic Ultrasound,pmsr:/COM1786054978466392000,Diagnostic Ultrasound Detector,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,16,https://www.chison.com/b-w-ultrasound/eco-2.html,"d machine is a cost-effective ultrasound system designed to provide accurate and reliable diagnostic imaging. combining excellent image quality, intuitive operation, and dependable performance, it helps healthcare professionals improve diag",7,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739300958884615,Imaging,pmsr:/COM1786054978466538000,Imaging Actuator,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,16,https://www.chison.com/products/,lity 3d virtual showroom specialties radiology cardiovascular women&#039;s health general imaging poc primary care sonoai chison hub blog clinical insights global care stories news contact us contact us service&support join us home &gt; pro,4,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739300958884615,Imaging,pmsr:/COM1786054978466531000,Imaging Detector,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,16,https://www.chison.com/products/,lity 3d virtual showroom specialties radiology cardiovascular women&#039;s health general imaging poc primary care sonoai chison hub blog clinical insights global care stories news contact us contact us service&support join us home &gt; pro,4,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739821032633525,Monitoring Virtual Simulator,pmsr:/COM1786054978466859000,Monitoring Virtual Simulator Actuator,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,16,https://www.chison.com/hotproduct/handheld-ultrasound-for-pregnancy.html,", determination of fetal presentation and position, assessment of placental position, and monitoring of labor progress. sonoeye p2 pocket ultras can help to provide high quality patient care in any location. featuring an adaptable design th",4,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial lexical/context match; manual review still required.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739821032633525,Monitoring Virtual Simulator,pmsr:/COM1786054978466854000,Monitoring Virtual Simulator Detector,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,16,https://www.chison.com/hotproduct/handheld-ultrasound-for-pregnancy.html,", determination of fetal presentation and position, assessment of placental position, and monitoring of labor progress. sonoeye p2 pocket ultras can help to provide high quality patient care in any location. featuring an adaptable design th",4,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial lexical/context match; manual review still required.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1740087575777435,Patient Monitor Simulator,pmsr:/COM1786054978466953000,Patient Monitor Simulator Actuator,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,16,https://www.chison.com/hotproduct/handheld-ultrasound-for-pregnancy.html,ables healthcare professionals to provide remote clinical assessment of ultrasound scans. patients scan themselves using their own smartphones and a new ultrasound stand. improve productivity and workflow by reducing unnecessary outpatient ,7,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1740087575777435,Patient Monitor Simulator,pmsr:/COM1786054978466941000,Patient Monitor Simulator Detector,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,16,https://www.chison.com/hotproduct/handheld-ultrasound-for-pregnancy.html,ables healthcare professionals to provide remote clinical assessment of ultrasound scans. patients scan themselves using their own smartphones and a new ultrasound stand. improve productivity and workflow by reducing unnecessary outpatient ,7,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739288566447555,Portable Ultrasound,pmsr:/COM1786054978467094000,Portable Ultrasound Actuator,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,16,https://www.chison.com/products/,ound machine for sale home products cart-based ultrasound sonoport sonomax xbit cbit qbit portable ultrasound sonogo sonoair sonobook ebit eco sonotouch handheld ultrasound sonoeye app download b&w ultrasound about us company overview r&d s,7,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739288566447555,Portable Ultrasound,pmsr:/COM1786054978467089000,Portable Ultrasound Detector,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,16,https://www.chison.com/products/,ound machine for sale home products cart-based ultrasound sonoport sonomax xbit cbit qbit portable ultrasound sonogo sonoair sonobook ebit eco sonotouch handheld ultrasound sonoeye app download b&w ultrasound about us company overview r&d s,7,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739878788687655,Sophia Body Interact AI Assistant,pmsr:/COM1786054978467273000,Sophia Body Interact AI Assistant Actuator,Virtual Patient and Digital Simulation,https://www.ssih.org/,"https://support.bodyinteract.com/ (None; URLError: [Errno 8] nodename nor servname provided, or not known)",Platform-specific technical and integration docs that enumerate sensing/interaction components.,"Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://bodyinteract.com/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,12,https://bodyinteract.com/feed/,"body interact https://bodyinteract.com simulation with virtual patients fri, 17 jul 2026 10:47:12 +0000 en-us hourly 1 https://wordpress.org/?v=6.9.4 ",9,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739878788687655,Sophia Body Interact AI Assistant,pmsr:/COM1786054978467268000,Sophia Body Interact AI Assistant Detector,Virtual Patient and Digital Simulation,https://www.ssih.org/,"https://support.bodyinteract.com/ (None; URLError: [Errno 8] nodename nor servname provided, or not known)",Platform-specific technical and integration docs that enumerate sensing/interaction components.,"Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://bodyinteract.com/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,12,https://bodyinteract.com/feed/,"body interact https://bodyinteract.com simulation with virtual patients fri, 17 jul 2026 10:47:12 +0000 en-us hourly 1 https://wordpress.org/?v=6.9.4 ",9,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739288428472235,Ultrasound,pmsr:/COM1786054978467343000,Ultrasound Actuator,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,16,https://www.chison.com/products/,"cart-based color doppler ultrasound, 3d/4d ultrasound system, handheld ultrasound machine for sale home products cart-based ultrasound sonoport sonomax xbit cbit qbit portable",4,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739288428472235,Ultrasound,pmsr:/COM1786054978467339000,Ultrasound Detector,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,16,https://www.chison.com/products/,"cart-based color doppler ultrasound, 3d/4d ultrasound system, handheld ultrasound machine for sale home products cart-based ultrasound sonoport sonomax xbit cbit qbit portable",4,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739288297796655,Vascular Access Ultrasound Simulator,pmsr:/COM1786054978467440000,Vascular Access Ultrasound Simulator Actuator,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,16,https://www.chison.com/contacts/service-support/,rength global users social responsibility 3d virtual showroom specialties radiology cardiovascular women&#039;s health general imaging poc primary care sonoai chison hub blog clinical insights global care stories news contact us contact us ,10,VERIFIED_EXPLICIT_CANDIDATE,Strong lexical and sensor/context match found on reachable candidate page.,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Demoted from weak explicit candidate due to missing exact phrase/type evidence in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739288297796655,Vascular Access Ultrasound Simulator,pmsr:/COM1786054978467435000,Vascular Access Ultrasound Simulator Detector,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,16,https://www.chison.com/contacts/service-support/,rength global users social responsibility 3d virtual showroom specialties radiology cardiovascular women&#039;s health general imaging poc primary care sonoai chison hub blog clinical insights global care stories news contact us contact us ,10,VERIFIED_EXPLICIT_CANDIDATE,Strong lexical and sensor/context match found on reachable candidate page.,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Demoted from weak explicit candidate due to missing exact phrase/type evidence in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:VirtualMedicalSimulator,Virtual Medical Simulator,pmsr:/COM1786054978467488000,Virtual Medical Simulator Actuator,Virtual Patient and Digital Simulation,https://www.ssih.org/,"https://support.bodyinteract.com/ (None; URLError: [Errno 8] nodename nor servname provided, or not known)",Platform-specific technical and integration docs that enumerate sensing/interaction components.,"Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://bodyinteract.com/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,12,,,0,NO_COMPONENT_SIGNAL_FOUND,No meaningful component signal found across reachable candidate pages.,NO_COMPONENT_SIGNAL_FOUND,No component-level signal detected in deep scan.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:VirtualMedicalSimulator,Virtual Medical Simulator,pmsr:/COM1786054978467484000,Virtual Medical Simulator Detector,Virtual Patient and Digital Simulation,https://www.ssih.org/,"https://support.bodyinteract.com/ (None; URLError: [Errno 8] nodename nor servname provided, or not known)",Platform-specific technical and integration docs that enumerate sensing/interaction components.,"Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://bodyinteract.com/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,12,,,0,NO_COMPONENT_SIGNAL_FOUND,No meaningful component signal found across reachable candidate pages.,NO_COMPONENT_SIGNAL_FOUND,No component-level signal detected in deep scan.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739451831725785,Virtual Patient Anatomy Simulator,pmsr:/COM1786054978467513000,Virtual Patient Anatomy Simulator Actuator,Virtual Patient and Digital Simulation,https://www.ssih.org/,"https://support.bodyinteract.com/ (None; URLError: [Errno 8] nodename nor servname provided, or not known)",Platform-specific technical and integration docs that enumerate sensing/interaction components.,"Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://bodyinteract.com/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,12,https://bodyinteract.com/,"body interact - virtual patients simulator | body interact .nectar-color-accent-color,body a,label span,body [class^=""icon-""].icon-default-style,.blog-recent[data-style*=""cla",3,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739451831725785,Virtual Patient Anatomy Simulator,pmsr:/COM1786054978467508000,Virtual Patient Anatomy Simulator Detector,Virtual Patient and Digital Simulation,https://www.ssih.org/,"https://support.bodyinteract.com/ (None; URLError: [Errno 8] nodename nor servname provided, or not known)",Platform-specific technical and integration docs that enumerate sensing/interaction components.,"Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://bodyinteract.com/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,12,https://bodyinteract.com/,"body interact - virtual patients simulator | body interact .nectar-color-accent-color,body a,label span,body [class^=""icon-""].icon-default-style,.blog-recent[data-style*=""cla",3,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739488340413085,Virtual Patient Interaction Simulator,pmsr:/COM1786054978467538000,Virtual Patient Interaction Simulator Actuator,Virtual Patient and Digital Simulation,https://www.ssih.org/,"https://support.bodyinteract.com/ (None; URLError: [Errno 8] nodename nor servname provided, or not known)",Platform-specific technical and integration docs that enumerate sensing/interaction components.,"Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://bodyinteract.com/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,12,https://bodyinteract.com/,"body interact - virtual patients simulator | body interact .nectar-color-accent-color,body a,label span,body [class^=""icon-""].icon-default-style,.blog-recent[data-style*=""cla",3,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739488340413085,Virtual Patient Interaction Simulator,pmsr:/COM1786054978467534000,Virtual Patient Interaction Simulator Detector,Virtual Patient and Digital Simulation,https://www.ssih.org/,"https://support.bodyinteract.com/ (None; URLError: [Errno 8] nodename nor servname provided, or not known)",Platform-specific technical and integration docs that enumerate sensing/interaction components.,"Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://bodyinteract.com/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,12,https://bodyinteract.com/,"body interact - virtual patients simulator | body interact .nectar-color-accent-color,body a,label span,body [class^=""icon-""].icon-default-style,.blog-recent[data-style*=""cla",3,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
4,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,pmsr:/INS1739402230863265,Blood Pressure Measurement Simulator,pmsr:/COM1786054978466194000,Blood Pressure Measurement Simulator Detector,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.,36,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices," en espa&#241ol products food drugs medical devices radiation-emitting products vaccines, blood, and biologics animal and veterinary cosmetics tobacco products topics about fda combination products regulatory information safety emergency pr",4,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
